dept_no,dept_name,emp_no,title,first_name,last_name,from_date,to_date
d001,Marketing,223353,Senior Staff,Amalendu,Pillow,1985-06-16,9999-01-01
d001,Marketing,416521,Senior Staff,Zine,Terwilliger,1985-06-17,9999-01-01
d001,Marketing,490001,Senior Staff,Morrie,Hitomi,1985-06-17,9999-01-01
d001,Marketing,80865,Senior Staff,Theirry,Schmezko,1985-06-17,9999-01-01
d001,Marketing,46513,Senior Staff,Cordelia,Benveniste,1985-06-17,9999-01-01
d001,Marketing,223318,Senior Staff,Gil,Isaac,1985-06-17,9999-01-01
d001,Marketing,41989,Senior Staff,Jaques,Waymire,1985-06-18,9999-01-01
d001,Marketing,38792,Senior Staff,Hitomi,Milicia,1985-06-18,9999-01-01
d001,Marketing,444928,Senior Staff,Srinidhi,Peyn,1985-06-19,9999-01-01
d001,Marketing,49570,Senior Staff,Berry,Henseler,1985-06-20,9999-01-01
d001,Marketing,98861,Senior Staff,George,Bellmore,1985-06-20,9999-01-01
d001,Marketing,101765,Senior Staff,Tommaso,Francisci,1985-06-21,9999-01-01
d001,Marketing,263979,Senior Staff,Visit,Hiraishi,1985-06-21,9999-01-01
d001,Marketing,45566,Senior Staff,Lena,Marsiglia,1985-06-22,9999-01-01
d001,Marketing,263795,Senior Staff,Manohar,Narlikar,1985-06-22,9999-01-01
d001,Marketing,483345,Senior Staff,Oddvar,Suomi,1985-06-22,9999-01-01
d001,Marketing,414633,Senior Staff,Shunichi,Munro,1985-06-22,9999-01-01
d001,Marketing,409742,Senior Staff,Constantijn,Aseltine,1985-06-24,9999-01-01
d001,Marketing,215109,Senior Staff,Irena,Matzke,1985-06-25,9999-01-01
d001,Marketing,217498,Senior Staff,Leucio,Swan,1985-06-26,9999-01-01
d001,Marketing,460530,Senior Staff,Steen,Marquardt,1985-06-27,9999-01-01
d001,Marketing,71446,Senior Staff,Valery,Suermann,1985-06-28,9999-01-01
d001,Marketing,231613,Senior Staff,Ulises,Wilfing,1985-06-28,9999-01-01
d001,Marketing,425821,Senior Staff,Vidar,Narwekar,1985-06-28,9999-01-01
d001,Marketing,486142,Senior Staff,Vidya,Vilarrasa,1985-06-28,9999-01-01
d001,Marketing,22812,Senior Staff,Weiru,Kemmerer,1985-06-29,9999-01-01
d001,Marketing,450680,Senior Staff,Shahar,Birrer,1985-06-29,9999-01-01
d001,Marketing,292685,Senior Staff,Sashi,Birta,1985-06-29,9999-01-01
d001,Marketing,438966,Senior Staff,Sachin,Erdmenger,1985-07-01,9999-01-01
d001,Marketing,477681,Senior Staff,Parviz,Lukaszewicz,1985-07-02,9999-01-01
d001,Marketing,407069,Senior Staff,Sanjeeva,Rajaraman,1985-07-02,9999-01-01
d001,Marketing,13695,Senior Staff,Sakthirel,Tsukuda,1985-07-02,9999-01-01
d001,Marketing,264080,Senior Staff,Yakichi,Flanders,1985-07-03,9999-01-01
d001,Marketing,16802,Senior Staff,Ymte,Bahk,1985-07-03,9999-01-01
d001,Marketing,56384,Senior Staff,Vishwani,Fujisawa,1985-07-03,9999-01-01
d001,Marketing,419486,Senior Staff,Gift,Bolsens,1985-07-04,9999-01-01
d001,Marketing,18275,Senior Staff,Vishu,Raney,1985-07-05,9999-01-01
d001,Marketing,257269,Senior Staff,Rimon,Collette,1985-07-05,9999-01-01
d001,Marketing,97682,Senior Staff,Alejandra,Gulik,1985-07-05,9999-01-01
d001,Marketing,447274,Senior Staff,Hongzhu,Journel,1985-07-06,9999-01-01
d001,Marketing,69084,Senior Staff,Kazuhisa,Thisen,1985-07-06,9999-01-01
d001,Marketing,203783,Senior Staff,Luerbio,Bernini,1985-07-06,9999-01-01
d001,Marketing,229537,Senior Staff,Hitofumi,Shrader,1985-07-07,9999-01-01
d001,Marketing,492441,Senior Staff,Stafford,Fraisse,1985-07-07,9999-01-01
d001,Marketing,416031,Senior Staff,Bezalel,Chinal,1985-07-08,9999-01-01
d001,Marketing,270441,Senior Staff,Phule,Genther,1985-07-09,9999-01-01
d001,Marketing,434008,Senior Staff,Garnet,Reistad,1985-07-09,9999-01-01
d001,Marketing,471992,Senior Staff,Ramzi,Yetim,1985-07-09,9999-01-01
d001,Marketing,272836,Senior Staff,Constantine,Cannata,1985-07-09,9999-01-01
d001,Marketing,218917,Senior Staff,Mingdong,Nitsche,1985-07-10,9999-01-01
d001,Marketing,440393,Senior Staff,Alselm,Merks,1985-07-10,9999-01-01
d001,Marketing,472234,Senior Staff,Kensyu,Lunt,1985-07-10,9999-01-01
d001,Marketing,89494,Senior Staff,Masanao,Erev,1985-07-11,9999-01-01
d001,Marketing,71532,Senior Staff,Jianwen,Erdi,1985-07-13,9999-01-01
d001,Marketing,51208,Senior Staff,Arvin,Walstra,1985-07-13,9999-01-01
d001,Marketing,466572,Senior Staff,Babette,Coullard,1985-07-13,9999-01-01
d001,Marketing,442582,Senior Staff,Theron,Luks,1985-07-14,9999-01-01
d001,Marketing,259849,Senior Staff,Odoardo,Prampolini,1985-07-15,9999-01-01
d001,Marketing,91904,Senior Staff,Cordelia,Penttonen,1985-07-15,9999-01-01
d001,Marketing,45376,Senior Staff,Mabo,Toyoshima,1985-07-17,9999-01-01
d001,Marketing,207290,Senior Staff,Masako,Hutton,1985-07-17,9999-01-01
d001,Marketing,107744,Senior Staff,Arno,Karner,1985-07-18,9999-01-01
d001,Marketing,275260,Senior Staff,Mario,Guardalben,1985-07-18,9999-01-01
d001,Marketing,431281,Senior Staff,Sukumar,Guerreiro,1985-07-20,9999-01-01
d001,Marketing,70234,Senior Staff,Theirry,Nitsch,1985-07-21,9999-01-01
d001,Marketing,202341,Senior Staff,Adin,Kropp,1985-07-21,9999-01-01
d001,Marketing,239912,Senior Staff,Bartek,Litzler,1985-07-21,9999-01-01
d001,Marketing,443496,Senior Staff,Billur,Porotnikoff,1985-07-22,9999-01-01
d001,Marketing,477508,Senior Staff,Gonzalo,Bernatsky,1985-07-23,9999-01-01
d001,Marketing,457831,Senior Staff,Kazuhiko,Decaestecker,1985-07-24,9999-01-01
d001,Marketing,499152,Senior Staff,Yongqiao,Heusch,1985-07-24,9999-01-01
d001,Marketing,463899,Senior Staff,Christoph,Speckmann,1985-07-24,9999-01-01
d001,Marketing,109471,Senior Staff,Gianluca,Ishibashi,1985-07-25,9999-01-01
d001,Marketing,224775,Senior Staff,Shay,Berstel,1985-07-25,9999-01-01
d001,Marketing,480747,Senior Staff,Morris,Leuchs,1985-07-26,9999-01-01
d001,Marketing,88302,Senior Staff,Hsiangchu,Grabner,1985-07-26,9999-01-01
d001,Marketing,240094,Senior Staff,Maria,Daescu,1985-07-26,9999-01-01
d001,Marketing,30265,Senior Staff,Shaowen,Puoti,1985-07-27,9999-01-01
d001,Marketing,39198,Senior Staff,Christoper,Zockler,1985-07-27,9999-01-01
d001,Marketing,21827,Senior Staff,Goa,Vesna,1985-07-29,9999-01-01
d001,Marketing,457372,Senior Staff,Byong,Pettit,1985-07-29,9999-01-01
d001,Marketing,416785,Senior Staff,Richara,Demir,1985-07-31,9999-01-01
d001,Marketing,405068,Senior Staff,Shounak,Siksek,1985-07-31,9999-01-01
d001,Marketing,285623,Senior Staff,Kenroku,Haraldson,1985-07-31,9999-01-01
d001,Marketing,297706,Senior Staff,Hatsukazu,Parfitt,1985-07-31,9999-01-01
d001,Marketing,65311,Senior Staff,Terresa,Assaf,1985-08-01,9999-01-01
d001,Marketing,424294,Senior Staff,Alois,Pews,1985-08-01,9999-01-01
d001,Marketing,92697,Senior Staff,Larisa,Swan,1985-08-02,9999-01-01
d001,Marketing,92536,Senior Staff,Nitsan,Rouquie,1985-08-02,9999-01-01
d001,Marketing,444151,Senior Staff,Nahum,Avouris,1985-08-03,9999-01-01
d001,Marketing,295481,Senior Staff,Subbu,Tanemo,1985-08-03,9999-01-01
d001,Marketing,203262,Senior Staff,DeForest,Thimonier,1985-08-03,9999-01-01
d001,Marketing,296466,Senior Staff,Miomir,Auria,1985-08-04,9999-01-01
d001,Marketing,263819,Senior Staff,Sailaja,Lundstrom,1985-08-04,9999-01-01
d001,Marketing,50488,Senior Staff,Susanna,Lorie,1985-08-04,9999-01-01
d001,Marketing,486442,Senior Staff,Malu,Champarnaud,1985-08-04,9999-01-01
d001,Marketing,276983,Senior Staff,Paris,Matzel,1985-08-05,9999-01-01
d001,Marketing,52318,Senior Staff,Tze,Iisaka,1985-08-05,9999-01-01
d001,Marketing,82332,Senior Staff,Dmitri,Back,1985-08-06,9999-01-01
d001,Marketing,77102,Senior Staff,Gad,Hettesheimer,1985-08-07,9999-01-01
d001,Marketing,465343,Senior Staff,Josyula,Wuwongse,1985-08-08,9999-01-01
d001,Marketing,472098,Senior Staff,Navid,Stassinopoulos,1985-08-08,9999-01-01
d001,Marketing,277325,Senior Staff,Arun,Langford,1985-08-08,9999-01-01
d001,Marketing,409875,Senior Staff,Suebskul,Raney,1985-08-08,9999-01-01
d001,Marketing,238717,Senior Staff,Mario,Kumaresan,1985-08-09,9999-01-01
d001,Marketing,471191,Senior Staff,Zissis,Poulakidas,1985-08-09,9999-01-01
d001,Marketing,105851,Senior Staff,Hideyuki,Gronowski,1985-08-09,9999-01-01
d001,Marketing,497280,Senior Staff,Florina,Kavvadias,1985-08-10,9999-01-01
d001,Marketing,34293,Senior Staff,Hirochika,Biron,1985-08-10,9999-01-01
d001,Marketing,278177,Senior Staff,Moni,Percebois,1985-08-10,9999-01-01
d001,Marketing,469904,Senior Staff,Adit,Picht,1985-08-11,9999-01-01
d001,Marketing,427958,Senior Staff,Feixiong,Poujol,1985-08-11,9999-01-01
d001,Marketing,420813,Senior Staff,Radhakrishnan,Bail,1985-08-12,9999-01-01
d001,Marketing,200210,Senior Staff,Nevio,Schonegge,1985-08-12,9999-01-01
d001,Marketing,246176,Senior Staff,Turgut,Morrin,1985-08-13,9999-01-01
d001,Marketing,233074,Senior Staff,Duangkaew,Majewski,1985-08-13,9999-01-01
d001,Marketing,279270,Senior Staff,Nahum,Socorro,1985-08-13,9999-01-01
d001,Marketing,48336,Senior Staff,Yefim,Ramalingam,1985-08-13,9999-01-01
d001,Marketing,486151,Senior Staff,Aleksander,Cromarty,1985-08-13,9999-01-01
d001,Marketing,66637,Senior Staff,Giordano,Szmurlo,1985-08-14,9999-01-01
d001,Marketing,35905,Senior Staff,Christoph,Bernardinello,1985-08-15,9999-01-01
d001,Marketing,91844,Senior Staff,Elvia,Sudkamp,1985-08-16,9999-01-01
d001,Marketing,483439,Senior Staff,Chiranjit,Ghelli,1985-08-16,9999-01-01
d001,Marketing,264032,Senior Staff,Tomokazu,Bratsberg,1985-08-16,9999-01-01
d001,Marketing,423233,Senior Staff,Ashish,Melton,1985-08-16,9999-01-01
d001,Marketing,281783,Senior Staff,Remco,Pauthner,1985-08-16,9999-01-01
d001,Marketing,479881,Senior Staff,Odysseas,Kavvadias,1985-08-16,9999-01-01
d001,Marketing,75620,Senior Staff,Yannik,Murthy,1985-08-17,9999-01-01
d001,Marketing,451406,Senior Staff,Gad,Raney,1985-08-17,9999-01-01
d001,Marketing,59050,Senior Staff,Badri,Bratten,1985-08-17,9999-01-01
d001,Marketing,65832,Senior Staff,Anoosh,Lamba,1985-08-17,9999-01-01
d001,Marketing,477380,Senior Staff,Vidya,Cardazo,1985-08-18,9999-01-01
d001,Marketing,240737,Senior Staff,Lene,Nooteboom,1985-08-18,9999-01-01
d001,Marketing,282592,Senior Staff,Doohun,Yoshizawa,1985-08-18,9999-01-01
d001,Marketing,290246,Senior Staff,Yurii,Chandrasekhar,1985-08-18,9999-01-01
d001,Marketing,87307,Senior Staff,Yannik,McDermid,1985-08-19,9999-01-01
d001,Marketing,45659,Senior Staff,Anneke,Hasham,1985-08-19,9999-01-01
d001,Marketing,266206,Senior Staff,Zsolt,Anily,1985-08-19,9999-01-01
d001,Marketing,498660,Senior Staff,Vojin,Neiman,1985-08-19,9999-01-01
d001,Marketing,484389,Senior Staff,Gian,Kolinko,1985-08-19,9999-01-01
d001,Marketing,420864,Senior Staff,Pramod,Roisin,1985-08-19,9999-01-01
d001,Marketing,64575,Senior Staff,Pradeep,Sridhar,1985-08-19,9999-01-01
d001,Marketing,274844,Senior Staff,Constantine,Crabtree,1985-08-21,9999-01-01
d001,Marketing,269509,Senior Staff,Emdad,Perna,1985-08-21,9999-01-01
d001,Marketing,409897,Senior Staff,Mohd,Percebois,1985-08-21,9999-01-01
d001,Marketing,17993,Senior Staff,Khue,Rando,1985-08-21,9999-01-01
d001,Marketing,235054,Senior Staff,Dipankar,Rahimi,1985-08-22,9999-01-01
d001,Marketing,89554,Senior Staff,Jaroslava,Dengi,1985-08-22,9999-01-01
d001,Marketing,105207,Senior Staff,Basim,Acton,1985-08-23,9999-01-01
d001,Marketing,485876,Senior Staff,Ghassan,Oxman,1985-08-23,9999-01-01
d001,Marketing,36922,Senior Staff,Dekang,Rosca,1985-08-24,9999-01-01
d001,Marketing,54859,Senior Staff,King,Onuegbe,1985-08-26,9999-01-01
d001,Marketing,279083,Senior Staff,Kerhong,Linnainmaa,1985-08-26,9999-01-01
d001,Marketing,73689,Senior Staff,Mansur,Goldhammer,1985-08-26,9999-01-01
d001,Marketing,465409,Senior Staff,Shahid,Varman,1985-08-27,9999-01-01
d001,Marketing,226170,Senior Staff,Masoud,Pearson,1985-08-27,9999-01-01
d001,Marketing,402512,Senior Staff,Chaosheng,Thambidurai,1985-08-27,9999-01-01
d001,Marketing,270010,Senior Staff,Bluma,Picci,1985-08-27,9999-01-01
d001,Marketing,288031,Senior Staff,Chikara,Pero,1985-08-27,9999-01-01
d001,Marketing,66532,Senior Staff,Gad,Kleiser,1985-08-28,9999-01-01
d001,Marketing,223090,Senior Staff,Hsiangchu,Frijda,1985-08-28,9999-01-01
d001,Marketing,411207,Senior Staff,Yuqun,Lorch,1985-08-28,9999-01-01
d001,Marketing,220909,Senior Staff,Mohd,Plumb,1985-08-29,9999-01-01
d001,Marketing,471051,Senior Staff,Anwar,Linares,1985-08-29,9999-01-01
d001,Marketing,288792,Senior Staff,Sanjai,Heijenga,1985-08-29,9999-01-01
d001,Marketing,32930,Senior Staff,Shooichi,DeMori,1985-08-30,9999-01-01
d001,Marketing,408205,Senior Staff,Hongzhu,Goldhammer,1985-08-30,9999-01-01
d001,Marketing,416051,Senior Staff,Yishai,Fordan,1985-08-30,9999-01-01
d001,Marketing,52416,Senior Staff,Shaibal,Verspoor,1985-08-31,9999-01-01
d001,Marketing,445139,Senior Staff,Yahiko,Oskamp,1985-09-01,9999-01-01
d001,Marketing,418395,Senior Staff,Khoa,Lamparter,1985-09-01,9999-01-01
d001,Marketing,472695,Senior Staff,Ekawit,Ramsey,1985-09-01,9999-01-01
d001,Marketing,41487,Senior Staff,Aemilian,Cummings,1985-09-02,9999-01-01
d001,Marketing,264031,Senior Staff,Arunas,Binkley,1985-09-02,9999-01-01
d001,Marketing,268110,Senior Staff,Vojin,Poujol,1985-09-03,9999-01-01
d001,Marketing,428807,Senior Staff,Samphel,Bouloucos,1985-09-04,9999-01-01
d001,Marketing,215848,Senior Staff,Arnd,Chenoweth,1985-09-04,9999-01-01
d001,Marketing,283795,Senior Staff,Shahab,Segond,1985-09-05,9999-01-01
d001,Marketing,435326,Senior Staff,Subir,Bonifati,1985-09-07,9999-01-01
d001,Marketing,473559,Senior Staff,Danil,McAlpine,1985-09-07,9999-01-01
d001,Marketing,48426,Senior Staff,Amstein,Conte,1985-09-07,9999-01-01
d001,Marketing,224597,Senior Staff,Dipayan,Genther,1985-09-07,9999-01-01
d001,Marketing,478920,Senior Staff,Val,Picci,1985-09-08,9999-01-01
d001,Marketing,69783,Senior Staff,Zhigen,Kaminger,1985-09-08,9999-01-01
d001,Marketing,481008,Senior Staff,Werner,Ghazalie,1985-09-08,9999-01-01
d001,Marketing,220202,Senior Staff,Mats,Menhardt,1985-09-09,9999-01-01
d001,Marketing,458016,Senior Staff,Kotesh,Smeets,1985-09-10,9999-01-01
d001,Marketing,480869,Senior Staff,Heekeun,Pashtan,1985-09-10,9999-01-01
d001,Marketing,104480,Senior Staff,Arif,Randt,1985-09-10,9999-01-01
d001,Marketing,430614,Senior Staff,Jeanna,Brattka,1985-09-11,9999-01-01
d001,Marketing,252019,Senior Staff,Carrsten,Jullig,1985-09-11,9999-01-01
d001,Marketing,38244,Senior Staff,Phillip,Madeira,1985-09-11,9999-01-01
d001,Marketing,94233,Senior Staff,Troy,Miculan,1985-09-11,9999-01-01
d001,Marketing,451952,Senior Staff,Ortrud,Spelt,1985-09-12,9999-01-01
d001,Marketing,472756,Senior Staff,Mara,Iacovou,1985-09-13,9999-01-01
d001,Marketing,74249,Senior Staff,Bokyung,Koyama,1985-09-13,9999-01-01
d001,Marketing,38008,Senior Staff,Perry,Merro,1985-09-14,9999-01-01
d001,Marketing,409102,Senior Staff,Holgard,Radwan,1985-09-14,9999-01-01
d001,Marketing,86422,Senior Staff,Jaewon,Thummel,1985-09-14,9999-01-01
d001,Marketing,496171,Senior Staff,Atilio,Karcich,1985-09-14,9999-01-01
d001,Marketing,90692,Senior Staff,Rajmohan,DasSarma,1985-09-14,9999-01-01
d001,Marketing,86729,Senior Staff,Lijie,Rodite,1985-09-16,9999-01-01
d001,Marketing,61762,Senior Staff,Arlette,Bierbaum,1985-09-16,9999-01-01
d001,Marketing,203708,Senior Staff,Subbu,England,1985-09-17,9999-01-01
d001,Marketing,435415,Senior Staff,Yuuichi,Reinhard,1985-09-17,9999-01-01
d001,Marketing,36292,Senior Staff,Aloys,Isaac,1985-09-17,9999-01-01
d001,Marketing,485975,Senior Staff,Vincent,Peral,1985-09-17,9999-01-01
d001,Marketing,245051,Senior Staff,Taiji,Slaats,1985-09-19,9999-01-01
d001,Marketing,94252,Senior Staff,Baoqiu,Hinsberger,1985-09-19,9999-01-01
d001,Marketing,488186,Senior Staff,Nidapan,Poupard,1985-09-20,9999-01-01
d001,Marketing,468588,Senior Staff,Kristian,Rousseau,1985-09-20,9999-01-01
d001,Marketing,51830,Senior Staff,Rosalie,Delgrande,1985-09-20,9999-01-01
d001,Marketing,245299,Senior Staff,Arvin,Polajnar,1985-09-21,9999-01-01
d001,Marketing,493972,Senior Staff,Mototsugu,Buescher,1985-09-21,9999-01-01
d001,Marketing,84016,Senior Staff,Uri,Bolotov,1985-09-21,9999-01-01
d001,Marketing,26482,Senior Staff,Sashi,Sewelson,1985-09-22,9999-01-01
d001,Marketing,239258,Senior Staff,Tua,Furudate,1985-09-23,9999-01-01
d001,Marketing,54407,Senior Staff,Adhemar,Attimonelli,1985-09-24,9999-01-01
d001,Marketing,10938,Senior Staff,Shaowei,Iisaku,1985-09-24,9999-01-01
d001,Marketing,226443,Senior Staff,Lunjin,Trogemann,1985-09-25,9999-01-01
d001,Marketing,67953,Senior Staff,Krister,Socorro,1985-09-25,9999-01-01
d001,Marketing,444915,Senior Staff,Lena,Stifter,1985-09-25,9999-01-01
d001,Marketing,48536,Senior Staff,Stabislas,Ouhyoung,1985-09-26,9999-01-01
d001,Marketing,252594,Senior Staff,Cedric,Sethi,1985-09-26,9999-01-01
d001,Marketing,238290,Senior Staff,Freyja,Awdeh,1985-09-26,9999-01-01
d001,Marketing,295521,Senior Staff,Junichi,Marletta,1985-09-26,9999-01-01
d001,Marketing,102110,Senior Staff,Mang,Christ,1985-09-27,9999-01-01
d001,Marketing,92116,Senior Staff,Mabry,Terkki,1985-09-28,9999-01-01
d001,Marketing,441740,Senior Staff,Yoshimitsu,Muniz,1985-09-29,9999-01-01
d001,Marketing,88193,Senior Staff,Basant,Uhrik,1985-09-29,9999-01-01
d001,Marketing,495919,Senior Staff,Hidde,Hebert,1985-09-29,9999-01-01
d001,Marketing,25615,Senior Staff,Aria,Strehl,1985-09-30,9999-01-01
d001,Marketing,28706,Senior Staff,Alselm,Hitomi,1985-09-30,9999-01-01
d001,Marketing,86583,Senior Staff,Haldun,Lenart,1985-10-01,9999-01-01
d001,Marketing,405391,Senior Staff,Masamitsu,Thorensen,1985-10-01,9999-01-01
d001,Marketing,411057,Senior Staff,Chiranjit,Terwilliger,1985-10-01,9999-01-01
d001,Marketing,298714,Senior Staff,Fatemeh,Potthoff,1985-10-01,9999-01-01
d001,Marketing,295187,Senior Staff,Lorien,Reutenauer,1985-10-02,9999-01-01
d001,Marketing,105792,Senior Staff,Munenori,Vieri,1985-10-02,9999-01-01
d001,Marketing,52008,Senior Staff,Sachio,Noriega,1985-10-02,9999-01-01
d001,Marketing,58696,Senior Staff,Zsolt,Ruemmler,1985-10-03,9999-01-01
d001,Marketing,479068,Senior Staff,Toshiki,Porenta,1985-10-04,9999-01-01
d001,Marketing,492660,Senior Staff,Anyuan,Schwartzburd,1985-10-04,9999-01-01
d001,Marketing,77156,Senior Staff,Shalesh,Poulakidas,1985-10-05,9999-01-01
d001,Marketing,288899,Senior Staff,Shawna,Quadeer,1985-10-06,9999-01-01
d001,Marketing,413059,Senior Staff,Filipe,Matzen,1985-10-06,9999-01-01
d001,Marketing,211067,Senior Staff,Hatem,Middleton,1985-10-06,9999-01-01
d001,Marketing,493712,Senior Staff,Eric,Guardalben,1985-10-07,9999-01-01
d001,Marketing,79749,Senior Staff,Tzu,Vieri,1985-10-08,9999-01-01
d001,Marketing,57234,Senior Staff,Junsik,Veldwijk,1985-10-08,9999-01-01
d001,Marketing,216430,Senior Staff,Ebru,Chvatal,1985-10-09,9999-01-01
d001,Marketing,424465,Senior Staff,Changho,Hofmeyr,1985-10-10,9999-01-01
d001,Marketing,262439,Senior Staff,Lorien,Lagarias,1985-10-10,9999-01-01
d001,Marketing,74039,Senior Staff,Dmitry,Jansen,1985-10-10,9999-01-01
d001,Marketing,471799,Senior Staff,Heather,Flanders,1985-10-10,9999-01-01
d001,Marketing,211009,Senior Staff,Unal,Barriga,1985-10-10,9999-01-01
d001,Marketing,237056,Senior Staff,Zhenhua,Joslin,1985-10-11,9999-01-01
d001,Marketing,446788,Senior Staff,Peer,Chaudhury,1985-10-11,9999-01-01
d001,Marketing,226895,Senior Staff,Vasilii,Ishibashi,1985-10-11,9999-01-01
d001,Marketing,29941,Senior Staff,Arumugam,Guting,1985-10-12,9999-01-01
d001,Marketing,30208,Senior Staff,Shigehito,Poujol,1985-10-12,9999-01-01
d001,Marketing,426385,Senior Staff,Sverrir,Trachtenberg,1985-10-12,9999-01-01
d001,Marketing,439412,Senior Staff,Baruch,Peyn,1985-10-13,9999-01-01
d001,Marketing,278498,Senior Staff,Salvador,Luca,1985-10-14,9999-01-01
d001,Marketing,212710,Senior Staff,Kshitij,Perl,1985-10-14,9999-01-01
d001,Marketing,492543,Senior Staff,Kenroku,Munke,1985-10-14,9999-01-01
d001,Marketing,295475,Senior Staff,Shaunak,Sudkamp,1985-10-15,9999-01-01
d001,Marketing,71202,Senior Staff,Jacopo,Koshino,1985-10-16,9999-01-01
d001,Marketing,104592,Senior Staff,Gift,Chinin,1985-10-16,9999-01-01
d001,Marketing,77923,Senior Staff,Kasidit,Schrooten,1985-10-16,9999-01-01
d001,Marketing,67450,Senior Staff,Khosrow,Seiwald,1985-10-17,9999-01-01
d001,Marketing,469189,Senior Staff,Moie,Lores,1985-10-17,9999-01-01
d001,Marketing,61866,Senior Staff,Annemarie,Rebaine,1985-10-17,9999-01-01
d001,Marketing,102798,Senior Staff,Xiaocheng,Lalonde,1985-10-17,9999-01-01
d001,Marketing,446447,Senior Staff,Sachin,Desikan,1985-10-17,9999-01-01
d001,Marketing,454892,Senior Staff,Adam,Kisuki,1985-10-17,9999-01-01
d001,Marketing,470733,Senior Staff,Satyanarayana,Randt,1985-10-17,9999-01-01
d001,Marketing,297273,Senior Staff,Tokuyasu,Frolund,1985-10-18,9999-01-01
d001,Marketing,276627,Senior Staff,Dzung,Tempesti,1985-10-19,9999-01-01
d001,Marketing,87935,Senior Staff,Nidapan,Zucker,1985-10-19,9999-01-01
d001,Marketing,421107,Senior Staff,Denis,Klassen,1985-10-22,9999-01-01
d001,Marketing,52522,Senior Staff,Sukumar,Veeraraghavan,1985-10-22,9999-01-01
d001,Marketing,411698,Senior Staff,Xiong,Guerreiro,1985-10-22,9999-01-01
d001,Marketing,92313,Senior Staff,Xudong,Setia,1985-10-23,9999-01-01
d001,Marketing,444549,Senior Staff,Diederik,Kulisch,1985-10-23,9999-01-01
d001,Marketing,96318,Senior Staff,Berhard,Andreotta,1985-10-23,9999-01-01
d001,Marketing,11031,Senior Staff,Ottavia,Walstra,1985-10-24,9999-01-01
d001,Marketing,30628,Senior Staff,Hidekazu,Gerlach,1985-10-24,9999-01-01
d001,Marketing,473757,Senior Staff,Xuejia,Bamford,1985-10-25,9999-01-01
d001,Marketing,403684,Senior Staff,Miquel,Randi,1985-10-25,9999-01-01
d001,Marketing,425608,Senior Staff,Krisda,Ratnakar,1985-10-25,9999-01-01
d001,Marketing,412195,Senior Staff,Honglan,Cappelletti,1985-10-25,9999-01-01
d001,Marketing,419552,Senior Staff,Honglan,Bardell,1985-10-28,9999-01-01
d001,Marketing,53083,Senior Staff,Jinya,Schaap,1985-10-29,9999-01-01
d001,Marketing,220359,Senior Staff,Charmane,Peltason,1985-10-30,9999-01-01
d001,Marketing,268719,Senior Staff,Arne,Birch,1985-10-30,9999-01-01
d001,Marketing,482487,Senior Staff,Jaana,Murtafg,1985-10-31,9999-01-01
d001,Marketing,60623,Senior Staff,Rafols,Anily,1985-10-31,9999-01-01
d001,Marketing,263264,Senior Staff,Jackson,Milicic,1985-10-31,9999-01-01
d001,Marketing,247971,Senior Staff,Berni,Zweizig,1985-10-31,9999-01-01
